source_id,title,organization,url,country,topic_tags,source_tier,document_type,publication_date,access_date,last_checked_date,license_status,trainable_for_model_flag,retrieval_only_flag,notes
SRC2431,Crawled Page SRC2431,NICHD,https://espanol.nichd.nih.gov/salud/temas/preconceptioncare,INTL,women_health_general,tier2,web_scrape,2019-06-27,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2432,Crawled Page SRC2432,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/terapia,INTL,women_health_general,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2433,Sexually transmitted diseases (STDs) - Symptoms and causes - Mayo Clinic,Mayo Clinic,https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/symptoms-causes/syc-20351240,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2434,Sexually transmitted diseases (STDs) - Diagnosis and treatment - Mayo Clinic,Mayo Clinic,https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/diagnosis-treatment/drc-20351246,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2435,Crawled Page SRC2435,NICHD,https://espanol.nichd.nih.gov/espanol/salud/temas/stds/informacion/Pages/diagnostican.aspx,INTL,infection_sti,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2436,Sexually Transmitted Infections,web,https://my.clevelandclinic.org/health/diseases/9138-sexually-transmitted-diseases--infections-stds--stis,INTL,infection_sti,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2437,Infertilidad,MedlinePlus,https://medlineplus.gov/spanish/infertility.html,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2438,Lactancia,MedlinePlus,https://medlineplus.gov/spanish/breastfeeding.html,INTL,postpartum_breastfeeding,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2439,Crawled Page SRC2439,NICHD,https://espanol.nichd.nih.gov/espanol/salud/temas/stds/informacion/Pages/terapia.aspx,INTL,women_health_general,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2440,Crawled Page SRC2440,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/clinicos,INTL,women_health_general,tier2,web_scrape,2015-02-03,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2441,4 Common Pregnancy Complications,web,https://www.hopkinsmedicine.org/health/conditions-and-diseases/staying-healthy-during-pregnancy/4-common-pregnancy-complications,INTL,pregnancy_fertility,tier2,web_scrape,2024-10-21,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2442,Crawled Page SRC2442,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/investigaciones/actividades,INTL,infection_sti,tier2,web_scrape,2018-06-06,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2443,Crawled Page SRC2443,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/investigaciones/objetivos,INTL,infection_sti,tier2,web_scrape,2015-02-03,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2444,Crawled Page SRC2444,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/investigaciones,INTL,infection_sti,tier2,web_scrape,2015-02-03,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2445,Crawled Page SRC2445,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/cura,INTL,women_health_general,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2446,Crawled Page SRC2446,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/preguntas,INTL,women_health_general,tier2,web_scrape,2015-02-03,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2447,Crawled Page SRC2447,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/diagnostican,INTL,infection_sti,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2448,Crawled Page SRC2448,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/causas,INTL,women_health_general,tier2,web_scrape,2015-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2449,Crawled Page SRC2449,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/sintomas,INTL,women_health_general,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2450,Crawled Page SRC2450,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion/riesgo,INTL,women_health_general,tier2,web_scrape,2015-11-20,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2451,Crawled Page SRC2451,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds/informacion,INTL,women_health_general,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2452,Crawled Page SRC2452,NICHD,https://espanol.nichd.nih.gov/noticias/prensa/102519-infertilidad-masculina,INTL,women_health_general,tier2,web_scrape,2019-10-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2453,Crawled Page SRC2453,NICHD,https://espanol.nichd.nih.gov/salud/temas/stds,INTL,women_health_general,tier2,web_scrape,2015-02-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2454,Crawled Page SRC2454,NICHD,https://espanol.nichd.nih.gov/salud/temas/klinefelter,INTL,women_health_general,tier2,web_scrape,2015-07-21,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2455,Crawled Page SRC2455,NICHD,https://espanol.nichd.nih.gov/salud/temas/infertility,INTL,pregnancy_fertility,tier2,web_scrape,2020-03-27,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2456,Crawled Page SRC2456,NICHD,https://espanol.nichd.nih.gov/espanol/salud/temas/menshealth/informacion/Pages/causa.aspx,INTL,women_health_general,tier2,web_scrape,2018-08-10,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2457,Crawled Page SRC2457,NICHD,https://espanol.nichd.nih.gov/espanol/salud/temas/menshealth/informacion/Pages/anticoncepcion.aspx,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2458,Crawled Page SRC2458,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2459,Crawled Page SRC2459,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/clinicos,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2460,Crawled Page SRC2460,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/investigaciones/actividades,INTL,infection_sti,tier2,web_scrape,2018-05-16,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2461,Crawled Page SRC2461,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/investigaciones/objetivos,INTL,infection_sti,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2462,Crawled Page SRC2462,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/investigaciones,INTL,infection_sti,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2463,Crawled Page SRC2463,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/informacion/tratar,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2464,Crawled Page SRC2464,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/informacion/causa,INTL,women_health_general,tier2,web_scrape,2018-08-10,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2465,Crawled Page SRC2465,NICHD,https://espanol.nichd.nih.gov/espanol/salud/temas/menshealth/informacion/Pages/riesgo.aspx,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2466,Sexually transmitted disease (STD) symptoms,Mayo Clinic,https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/in-depth/std-symptoms/art-20047081,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2467,Crawled Page SRC2467,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/informacion/anticoncepcion,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2468,Crawled Page SRC2468,NICHD,https://espanol.nichd.nih.gov/salud/temas/menshealth/informacion,INTL,women_health_general,tier2,web_scrape,2016-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2469,Foods to avoid or limit during pregnancy,web,https://www.marchofdimes.org/find-support/topics/pregnancy/foods-to-avoid-or-limit-during-pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2470,Gases y dolores por gases - Síntomas y causas - Mayo Clinic,Mayo Clinic,https://www.mayoclinic.org/es/diseases-conditions/gas-and-gas-pains/symptoms-causes/syc-20372709?p=1,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2471,Gas and gas pains - Symptoms & causes - Mayo Clinic,Mayo Clinic,https://www.mayoclinic.org/diseases-conditions/gas-and-gas-pains/symptoms-causes/syc-20372709?p=1,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2472,Dental health during pregnancy,web,https://www.marchofdimes.org/find-support/topics/pregnancy/dental-health-during-pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2473,Sexually Transmitted Infection (STI) Tests,MedlinePlus,https://medlineplus.gov/lab-tests/sexually-transmitted-infection-sti-tests,INTL,infection_sti,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2474,Breastfeeding,MedlinePlus,https://medlineplus.gov/breastfeeding.html,INTL,postpartum_breastfeeding,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2475,Infecciones de transmisión sexual,MedlinePlus,https://medlineplus.gov/spanish/sexuallytransmittedinfections.html,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2476,Caffeine in pregnancy,web,https://www.marchofdimes.org/find-support/topics/pregnancy/caffeine-pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2477,"What to know about supplements, herbs, and medicines in pregnancy",web,https://www.marchofdimes.org/find-support/topics/pregnancy/what-to-know-about-supplements-herbs-and-medicines-pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2478,Eating healthy during pregnancy,web,https://www.marchofdimes.org/find-support/topics/pregnancy/eating-healthy-during-pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2479,Crawled Page SRC2479,NICHD,https://espanol.nichd.nih.gov/salud/temas/breastfeeding/informacion/DGA,INTL,postpartum_breastfeeding,tier2,web_scrape,2019-06-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2480,Crawled Page SRC2480,web,https://www.marchofdimes.org/pregnancy-week-week,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2481,Breastfeeding - Multiple Languages,MedlinePlus,https://medlineplus.gov/languages/breastfeeding.html,INTL,postpartum_breastfeeding,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2482,Crawled Page SRC2482,NIH,https://salud.nih.gov/recursos-de-salud/nih-noticias-de-salud/la-biologia-de-la-leche-maternal,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2483,Crawled Page SRC2483,NIH,https://newsinhealth.nih.gov/2022/08/biology-breast-milk,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2484,Crawled Page SRC2484,NICHD,https://espanol.nichd.nih.gov/salud/temas/breastfeeding/informacion/realiza,INTL,postpartum_breastfeeding,tier2,web_scrape,2019-06-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2485,Crawled Page SRC2485,NICHD,https://www.nichd.nih.gov/health/topics/breastfeeding/conditioninfo/calories,INTL,postpartum_breastfeeding,tier2,web_scrape,2017-01-31,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2486,Crawled Page SRC2486,NICHD,https://www.nichd.nih.gov/health/topics/breastfeeding/conditioninfo/how-is-it-done,INTL,postpartum_breastfeeding,tier2,web_scrape,2017-01-31,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2487,Hepatitis Testing,MedlinePlus,https://medlineplus.gov/lab-tests/hepatitis-testing,INTL,infection_sti,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2488,Morning sickness,web,https://www.marchofdimes.org/find-support/topics/pregnancy/morning-sickness,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2489,Pregnancy,web,https://www.marchofdimes.org/find-support/topics/pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2490,Dolor abdominal,MedlinePlus,https://medlineplus.gov/spanish/abdominalpain.html,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2491,Prematurity Cost Estimator,web,https://www.marchofdimes.org/find-support/prematurity-cost-estimator,INTL,infection_sti,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2492,Crawled Page SRC2492,web,https://www.marchofdimes.org/find-support/ovulation-calendar,INTL,menstrual_reproductive_core,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2493,Crawled Page SRC2493,web,https://www.marchofdimes.org/find-support/ovulation-calculator,INTL,menstrual_reproductive_core,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2494,Infertility,MedlinePlus,https://medlineplus.gov/infertility.html,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2495,Riesgos para el sistema reproductivo,MedlinePlus,https://medlineplus.gov/spanish/reproductivehazards.html,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2496,"Being pregnant with twins, triplets and other multiples",web,https://www.marchofdimes.org/find-support/topics/pregnancy/being-pregnant-twins-triplets-and-other-multiples,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2497,Folic acid,web,https://www.marchofdimes.org/find-support/topics/pregnancy/folic-acid,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2498,Infertilidad en la mujer,MedlinePlus,https://medlineplus.gov/spanish/femaleinfertility.html,INTL,pregnancy_fertility,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2499,Salud sexual del adolescente,MedlinePlus,https://medlineplus.gov/spanish/teensexualhealth.html,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2500,How to use the contraceptive patch,NHS,https://www.nhs.uk/contraception/methods-of-contraception/contraceptive-patch/how-to-use-it,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9:25 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2501,Side effects and risks of the contraceptive patch,NHS,https://www.nhs.uk/contraception/methods-of-contraception/contraceptive-patch/side-effects-and-risks,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9:25 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2502,Stroke,NHS,https://www.nhs.uk/conditions/stroke,INTL,women_health_general,tier2,web_scrape,"19 Sep 2024, 3:04 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2503,Crawled Page SRC2503,NHS,https://www.nhs.uk/conditions/heart-attack,INTL,women_health_general,tier2,web_scrape,"24 Oct 2017, 4:45 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2504,Crawled Page SRC2504,NICHD,https://www.nichd.nih.gov/,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2505,Crawled Page SRC2505,NICHD,https://safetosleep.nichd.nih.gov/safe-sleep/environment,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2506,Acerca de las infecciones de transmisión sexual y el embarazo,CDC,https://www.cdc.gov/sti/es/about/acerca-de-las-infecciones-de-transmision-sexual-y-el-embarazo.html,INTL,infection_sti,tier2,web_scrape,2024-04-24 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2507,"Sexually Transmitted Infections Surveillance, 2024 (Provisional)",CDC,https://www.cdc.gov/sti-statistics/annual,INTL,infection_sti,tier2,web_scrape,2025-09-24 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2508,2023 CDC data suggest the STI epidemic may be slowing,CDC,https://www.cdc.gov/media/releases/2024/p1112-sti-slowing.html,INTL,infection_sti,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2509,Getting Tested for HIV,CDC,https://www.cdc.gov/hiv/testing/index.html,INTL,infection_sti,tier2,web_scrape,2025-02-11 05:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2510,COVID-19 and Breastfeeding,CDC,https://www.cdc.gov/breastfeeding-special-circumstances/hcp/illnesses-conditions/covid-19.html,INTL,postpartum_breastfeeding,tier2,web_scrape,2025-09-23 00:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2511,Vitamin D and Breastfeeding,CDC,https://www.cdc.gov/breastfeeding-special-circumstances/hcp/diet-micronutrients/vitamin-d.html,INTL,postpartum_breastfeeding,tier2,web_scrape,2025-09-23 00:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2512,Travel Recommendations for Nursing Mothers,CDC,https://www.cdc.gov/infant-toddler-nutrition/breastfeeding/travel-recommendations.html,INTL,postpartum_breastfeeding,tier2,web_scrape,2025-06-06 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2513,About Sexually Transmitted Infections (STIs),CDC,https://www.cdc.gov/sti/about,INTL,infection_sti,tier2,web_scrape,2024-03-25 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2514,About Breastfeeding Special Circumstances,CDC,https://www.cdc.gov/breastfeeding-special-circumstances/about,INTL,postpartum_breastfeeding,tier2,web_scrape,2025-09-23 00:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2515,Acerca del riesgo de ITS y el sexo oral,CDC,https://www.cdc.gov/sti/es/about/acerca-del-riesgo-de-its-y-el-sexo-oral.html,INTL,infection_sti,tier2,web_scrape,2024-05-20 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2516,Acerca de las infecciones de transmisión sexual y los hombres gais,CDC,https://www.cdc.gov/sti/es/about/acerca-de-las-infecciones-de-transmision-sexual-y-los-hombres-gais.html,INTL,infection_sti,tier2,web_scrape,2024-05-20 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2517,Crawled Page SRC2517,NICHD,https://www.nichd.nih.gov/news/NICHDnews/Pages/index.aspx,INTL,women_health_general,tier2,web_scrape,2021-04-29,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2518,Crawled Page SRC2518,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/petros,INTL,infection_sti,tier2,web_scrape,2025-08-11,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2519,Crawled Page SRC2519,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/dever,INTL,infection_sti,tier2,web_scrape,2019-05-21,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2520,Crawled Page SRC2520,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/balla,INTL,infection_sti,tier2,web_scrape,2019-09-04,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2521,Crawled Page SRC2521,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/loh,INTL,infection_sti,tier2,web_scrape,2020-08-04,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2522,Crawled Page SRC2522,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/gomez-lobo,INTL,infection_sti,tier2,web_scrape,2025-07-11,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2523,Crawled Page SRC2523,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/shi,INTL,infection_sti,tier2,web_scrape,2025-12-10,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2524,Crawled Page SRC2524,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/rouault,INTL,infection_sti,tier2,web_scrape,2023-01-17,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2525,Crawled Page SRC2525,NICHD,https://www.nichd.nih.gov/about/org/der,INTL,women_health_general,tier2,web_scrape,2026-03-13,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2526,Crawled Page SRC2526,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/macfarlan,INTL,infection_sti,tier2,web_scrape,2024-10-01,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2527,Crawled Page SRC2527,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/stojilkovic,INTL,infection_sti,tier2,web_scrape,2019-07-26,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2528,Crawled Page SRC2528,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/Bezrukov,INTL,infection_sti,tier2,web_scrape,2020-09-30,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2529,Crawled Page SRC2529,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/leikin,INTL,infection_sti,tier2,web_scrape,2019-05-21,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2530,About BPCA,NICHD,https://www.nichd.nih.gov/research/supported/bpca/about,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2531,Best Pharmaceuticals for Children Act (BPCA),NICHD,https://www.nichd.nih.gov/research/supported/bpca,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2532,Priorities,NICHD,https://www.nichd.nih.gov/research/supported/bpca/priorities,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2533,Crawled Page SRC2533,NICHD,https://www.nichd.nih.gov/research/atNICHD/NICHD-research-profiles-txt-alt,INTL,women_health_general,tier2,web_scrape,2024-10-17,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
